IPV4_SRC_ADDR,IPV4_DST_ADDR,flow_count,distance,demand
29.186.96.16,30.64.210.243,57324,0.0,0.004089863671998142
89.159.255.164,206.19.226.12,56514,7617.99669533246,0.004697127975997253
121.45.142.225,68.21.163.44,56145,11378.348044807955,9.685123999999816e-05
80.158.159.207,118.13.66.42,55761,9151.82870775829,0.005258291500001774
114.219.145.82,62.185.7.85,54550,8152.909697371892,0.0013638333240000074
102.81.138.56,135.44.76.80,54515,13341.121824659147,0.44537207339600443
36.14.254.232,62.185.7.85,54034,9123.626183616534,0.00045973130000000943
121.45.142.225,42.42.56.33,52322,7691.582255024932,0.0018054989239984184
221.244.173.140,86.190.158.122,51736,9503.039997412485,0.000998076032000073
89.159.255.164,80.31.202.103,50350,1413.3765389479126,0.034235149916
106.21.55.11,206.19.226.12,50085,11342.13273053755,4.732180799998042e-05
17.233.102.0,86.190.158.122,48710,7895.969648361222,0.00025755027200000395
222.78.48.4,179.68.228.210,48562,16439.44247100736,0.00042698292000032653
217.84.138.27,59.138.59.74,48562,9157.271459655216,0.00042695377600032643
222.78.48.4,8.249.67.106,48559,11342.13273053755,0.0004269635680003265
102.81.138.56,60.222.178.142,48556,8884.48945849753,0.0004269630240003264
106.21.55.11,184.201.248.187,48063,11342.13273053755,3.489738399998456e-05
12.0.230.98,42.42.56.33,46762,10491.69625999996,0.0016410433679986613
89.159.255.164,134.218.95.210,45977,7617.99669533246,0.2795050650280231
89.159.255.164,5.9.222.138,44925,744.5434052340609,0.44196133398797866
72.82.34.72,198.196.184.15,44813,1796.8923582858986,0.024905547176000426
121.45.142.225,62.185.7.85,43420,16188.54352720105,0.0021128171839998803
91.218.150.57,62.185.7.85,42796,0.0,0.0069047546320000425
89.159.255.164,108.30.58.143,41117,5851.186705938808,0.028924002491999855
217.218.58.136,62.185.7.85,39488,4073.6893369914333,0.00019370788000000423
89.159.255.164,158.166.158.220,36957,294.80650829356694,0.000286602824000065
221.104.149.88,198.196.184.15,36531,9951.49688827618,0.004310202623999826
80.158.159.207,164.214.232.20,35666,7880.721294650997,0.2992501584359982
89.159.255.164,5.64.84.58,35657,571.5879110389888,0.004201189415999434
214.200.242.62,198.196.184.15,34411,0.0,0.020152146208000477
121.45.142.225,46.127.147.38,34381,16272.423811098974,0.0009652263759999996
121.45.142.225,19.53.30.199,32819,13432.995824667025,0.0009829886320002618
213.2.232.27,134.218.95.210,31773,7312.818631291182,0.00011784442399999843
84.132.59.248,134.218.95.210,31659,7803.273089330565,0.0001034550079999981
36.14.254.232,141.106.66.215,31207,10678.198414731087,0.005673059280003139
118.161.7.129,141.106.66.215,31202,11824.25302907702,0.00567188850000304
175.191.203.34,141.106.66.215,31105,11044.601604099069,0.0056524768920030695
198.111.20.136,46.216.152.85,30213,7450.940584545771,0.0054880585680017035
198.111.20.136,108.30.58.143,30069,769.2540748463606,0.0054620124840015875
198.111.20.136,94.38.71.77,30065,1371.4494902791687,0.005464337460001696
89.159.255.164,141.106.66.215,27817,6560.253343211634,0.002251216788000371
121.45.142.225,136.151.156.178,27308,13432.995824667025,0.00018065283999993227
89.159.255.164,74.54.156.240,27219,7617.99669533246,0.0001666665520000241
101.125.172.228,198.196.184.15,26899,11342.13273053755,6.093244399997701e-05
89.159.255.164,82.219.67.139,26871,619.5684966920328,0.000520958071999987
89.159.255.164,100.37.31.198,25863,5875.587623986358,0.00016607355200002675
89.159.255.164,39.83.158.164,25818,8532.969122950597,0.0020929219960001597
189.5.173.17,80.19.141.188,25802,9051.848598344051,0.21671169866000217
84.132.59.248,21.34.90.218,25032,7803.273089330565,2.8487775999993474e-05
213.2.232.27,157.154.53.192,24529,7312.818631291182,2.9677087999993388e-05
89.159.255.164,45.243.25.4,24070,3212.9334515868873,2.1025703999991667e-05
12.0.230.98,68.21.163.44,23413,2162.510596871004,4.2652231999999084e-05
59.166.0.2,149.171.126.1,23242,7761.933331937618,7.85972799999919e-06
59.166.0.4,149.171.126.2,23162,7761.933331937618,7.448915999999168e-06
59.166.0.2,149.171.126.2,23120,7761.933331937618,7.688787999999255e-06
59.166.0.2,149.171.126.4,23115,7761.933331937618,7.767319999999206e-06
59.166.0.1,149.171.126.5,23101,7761.933331937618,7.732383999999172e-06
59.166.0.3,149.171.126.1,23080,7761.933331937618,7.558663999999189e-06
59.166.0.4,149.171.126.0,23079,7761.933331937618,7.712231999999156e-06
59.166.0.4,149.171.126.4,23070,7761.933331937618,7.646043999999212e-06
59.166.0.5,149.171.126.3,23039,7761.933331937618,7.475007999999238e-06
59.166.0.2,149.171.126.3,23029,7761.933331937618,7.888507999999247e-06
59.166.0.2,149.171.126.5,22991,7761.933331937618,7.744839999999231e-06
59.166.0.1,149.171.126.4,22973,7761.933331937618,7.449611999999192e-06
59.166.0.0,149.171.126.4,22959,7761.933331937618,7.747771999999282e-06
59.166.0.5,149.171.126.4,22944,7761.933331937618,7.643623999999236e-06
59.166.0.1,149.171.126.0,22935,7761.933331937618,7.749899999999268e-06
59.166.0.0,149.171.126.3,22920,7761.933331937618,7.667795999999287e-06
59.166.0.4,149.171.126.3,22920,7761.933331937618,7.552087999999214e-06
59.166.0.1,149.171.126.1,22913,7761.933331937618,7.527335999999249e-06
59.166.0.2,149.171.126.0,22838,7761.933331937618,7.716779999999265e-06
59.166.0.1,149.171.126.3,22825,7761.933331937618,8.226199999999301e-06
59.166.0.0,149.171.126.2,22766,7761.933331937618,7.4691839999992e-06
59.166.0.1,149.171.126.2,22749,7761.933331937618,7.567567999999234e-06
59.166.0.5,149.171.126.1,22746,7761.933331937618,7.724375999999276e-06
59.166.0.4,149.171.126.5,22745,7761.933331937618,7.5249319999991765e-06
59.166.0.3,149.171.126.5,22721,7761.933331937618,7.5122079999991666e-06
59.166.0.3,149.171.126.2,22712,7761.933331937618,7.873691999999258e-06
59.166.0.4,149.171.126.1,22708,7761.933331937618,7.891239999999262e-06
12.0.230.98,136.151.156.178,22692,0.0,0.00014942507599997182
59.166.0.0,149.171.126.0,22652,7761.933331937618,7.738051999999219e-06
59.166.0.0,149.171.126.5,22634,7761.933331937618,7.4550159999992176e-06
59.166.0.3,149.171.126.4,22580,7761.933331937618,7.190175999999286e-06
59.166.0.3,149.171.126.0,22531,7761.933331937618,7.5261159999992405e-06
59.166.0.5,149.171.126.5,22483,7761.933331937618,7.690411999999161e-06
59.166.0.6,149.171.126.2,22455,7761.933331937618,7.4407159999992455e-06
59.166.0.5,149.171.126.2,22382,7761.933331937618,7.308779999999214e-06
59.166.0.3,149.171.126.3,22333,7761.933331937618,7.364891999999241e-06
59.166.0.0,149.171.126.6,22331,7761.933331937618,7.153135999999284e-06
59.166.0.1,149.171.126.7,22298,7761.933331937618,7.442431999999259e-06
59.166.0.9,149.171.126.5,22272,7761.933331937618,7.762251999999272e-06
59.166.0.0,149.171.126.9,22240,7761.933331937618,7.58373999999918e-06
59.166.0.7,149.171.126.0,22226,7761.933331937618,7.025743999999389e-06
59.166.0.9,149.171.126.1,22180,7761.933331937618,7.547239999999233e-06
59.166.0.0,149.171.126.7,22178,7761.933331937618,7.397299999999209e-06
59.166.0.5,149.171.126.9,22126,7761.933331937618,7.755115999999331e-06
59.166.0.9,149.171.126.0,22121,7761.933331937618,7.218219999999291e-06
59.166.0.3,149.171.126.8,22010,7761.933331937618,7.532027999999252e-06
59.166.0.3,149.171.126.7,21999,7761.933331937618,7.488651999999283e-06
59.166.0.0,149.171.126.1,21974,7761.933331937618,7.597131999999232e-06
59.166.0.9,149.171.126.3,21966,7761.933331937618,7.813227999999368e-06
59.166.0.5,149.171.126.0,21954,7761.933331937618,7.198515999999246e-06
59.166.0.8,149.171.126.5,21950,7761.933331937618,7.232635999999254e-06
59.166.0.8,149.171.126.0,21938,7761.933331937618,7.290531999999255e-06
59.166.0.2,149.171.126.7,21930,7761.933331937618,7.0337119999993186e-06
59.166.0.7,149.171.126.3,21929,7761.933331937618,7.316755999999296e-06
59.166.0.8,149.171.126.3,21927,7761.933331937618,7.047167999999298e-06
59.166.0.4,149.171.126.7,21927,7761.933331937618,7.377127999999311e-06
59.166.0.1,149.171.126.6,21913,7761.933331937618,7.183387999999292e-06
59.166.0.5,149.171.126.7,21911,7761.933331937618,7.19336399999931e-06
59.166.0.8,149.171.126.1,21911,7761.933331937618,7.212127999999295e-06
59.166.0.2,149.171.126.9,21901,7761.933331937618,7.417383999999272e-06
89.159.255.164,109.14.115.188,21880,0.829299091157614,4.3250703999988325e-05
59.166.0.3,149.171.126.6,21856,7761.933331937618,7.113219999999356e-06
59.166.0.9,149.171.126.2,21854,7761.933331937618,7.604547999999316e-06
59.166.0.7,149.171.126.2,21836,7761.933331937618,7.375671999999266e-06
59.166.0.4,149.171.126.9,21826,7761.933331937618,7.325835999999312e-06
59.166.0.4,149.171.126.8,21810,7761.933331937618,6.986775999999344e-06
59.166.0.8,149.171.126.4,21810,7761.933331937618,7.136455999999279e-06
59.166.0.9,149.171.126.4,21804,7761.933331937618,7.195803999999331e-06
59.166.0.3,149.171.126.9,21786,7761.933331937618,7.201199999999266e-06
59.166.0.5,149.171.126.6,21751,7761.933331937618,7.439387999999264e-06
59.166.0.6,149.171.126.0,21750,7761.933331937618,7.393079999999321e-06
59.166.0.2,149.171.126.6,21746,7761.933331937618,7.40216399999926e-06
59.166.0.7,149.171.126.4,21736,7761.933331937618,7.070163999999331e-06
59.166.0.6,149.171.126.4,21711,7761.933331937618,7.46700399999931e-06
59.166.0.4,149.171.126.6,21695,7761.933331937618,7.2188719999993305e-06
59.166.0.6,149.171.126.3,21675,7761.933331937618,7.205183999999279e-06
59.166.0.0,149.171.126.8,21620,7761.933331937618,7.2699839999992625e-06
59.166.0.8,149.171.126.2,21590,7761.933331937618,7.2560959999993204e-06
26.105.205.85,62.185.7.85,21563,7552.842319687538,0.0002539828240000023
59.166.0.1,149.171.126.8,21551,7761.933331937618,7.108671999999285e-06
59.166.0.8,149.171.126.9,21542,7761.933331937618,7.239947999999323e-06
59.166.0.1,149.171.126.9,21508,7761.933331937618,7.389891999999268e-06
59.166.0.5,149.171.126.8,21499,7761.933331937618,7.428043999999238e-06
59.166.0.6,149.171.126.5,21496,7761.933331937618,7.2116639999992205e-06
59.166.0.7,149.171.126.1,21456,7761.933331937618,7.315419999999297e-06
59.166.0.7,149.171.126.5,21413,7761.933331937618,7.518907999999262e-06
59.166.0.2,149.171.126.8,21404,7761.933331937618,7.014247999999353e-06
59.166.0.6,149.171.126.1,21401,7761.933331937618,7.203187999999309e-06
59.166.0.6,149.171.126.6,21212,7761.933331937618,6.979003999999328e-06
59.166.0.6,149.171.126.7,21199,7761.933331937618,6.876679999999377e-06
59.166.0.7,149.171.126.9,21148,7761.933331937618,7.036131999999363e-06
59.166.0.9,149.171.126.9,21088,7761.933331937618,7.2888759999993e-06
59.166.0.7,149.171.126.7,20994,7761.933331937618,6.857135999999368e-06
59.166.0.8,149.171.126.7,20986,7761.933331937618,6.952355999999345e-06
59.166.0.9,149.171.126.6,20982,7761.933331937618,7.012083999999365e-06
59.166.0.8,149.171.126.6,20945,7761.933331937618,6.949383999999314e-06
59.166.0.6,149.171.126.8,20897,7761.933331937618,7.184647999999374e-06
59.166.0.7,149.171.126.8,20864,7761.933331937618,6.816435999999461e-06
59.166.0.9,149.171.126.7,20797,7761.933331937618,7.124631999999345e-06
59.166.0.7,149.171.126.6,20737,7761.933331937618,6.920639999999345e-06
59.166.0.8,149.171.126.8,20639,7761.933331937618,6.592823999999419e-06
59.166.0.9,149.171.126.8,20617,7761.933331937618,6.897015999999393e-06
28.85.71.38,62.185.7.85,20411,7552.842319687538,3.438831599999763e-05
89.159.255.164,204.91.42.144,20373,7617.99669533246,0.000289534704000079
59.166.0.6,149.171.126.9,20369,7761.933331937618,6.784079999999361e-06
118.161.7.129,62.185.7.85,20189,9461.679153200543,0.014217642731999975
12.0.230.98,141.185.221.96,19870,0.0,0.00013199314399999
89.159.255.164,101.197.54.142,18517,8532.969122950597,0.0030721852279999933
12.0.230.98,62.185.7.85,18416,7552.842319687538,0.0007436674559999993
64.110.20.64,62.185.7.85,18405,6668.848332203982,5.768559199998213e-05
64.110.20.64,30.64.210.243,18404,1011.5869698948527,5.7746511999982476e-05
121.45.142.225,141.185.221.96,18051,13432.995824667025,0.0001198693520000008
141.128.70.245,198.196.184.15,17812,0.0,6.660202000000286e-05
12.0.230.98,159.169.84.229,17283,0.0,0.0001151272959999962
96.41.79.140,62.185.7.85,17201,8982.493578309308,0.0008051099919999999
54.208.209.33,62.185.7.85,16425,6223.386262172789,0.1616340917559989
17.72.133.20,62.185.7.85,15349,915.500660875274,0.09321782782399955
31.209.24.182,215.29.182.254,14927,7757.831077120239,4.6750287999990736e-05
89.159.255.164,111.224.99.75,14583,8532.969122950597,0.00020365982399995927
121.45.142.225,141.80.109.37,14232,15977.995852024043,0.002850615839999847
54.208.209.33,134.218.95.210,13811,1778.1630511325168,0.00016058666399999122
12.0.230.98,198.196.184.15,12659,0.0,0.00013042310400002507
110.122.55.108,86.10.170.146,12606,8307.382341122968,0.005138411799999912
121.45.142.225,159.169.84.229,12603,13432.995824667025,8.428701999999717e-05
89.159.255.164,123.61.139.21,12012,8532.969122950597,3.214912399999543e-05
222.78.48.4,141.174.70.164,11912,11342.13273053755,5.5893848000012836e-05
12.0.230.98,141.142.224.21,11810,0.0,7.340066399998444e-05
135.100.224.198,30.64.210.243,11655,0.0,0.00033151476799995935
121.45.142.225,1.230.48.186,11236,7687.793298009252,0.0006562051920000333
149.178.61.51,30.64.210.243,11032,7312.818631291182,3.466380799999998e-05
29.13.238.210,62.185.7.85,10988,7552.842319687538,0.007433978907999974
149.178.61.51,215.29.182.254,10879,7312.818631291182,3.409007200000047e-05
149.178.61.51,62.185.7.85,10568,359.0686498949111,3.321186400000106e-05
95.181.34.160,62.185.7.85,10285,5041.837554831205,3.195578400000217e-05
62.223.238.112,215.29.182.254,10261,6848.719097089255,3.210567200000197e-05
121.45.142.225,198.196.184.15,10257,13432.995824667025,0.0001019221280000198
2.57.252.87,62.185.7.85,9954,8959.65681836353,5.924951200000106e-05
6.22.157.219,62.185.7.85,9893,7552.842319687538,0.004400317640000009
89.159.255.164,151.68.98.5,9606,640.4490827374842,0.0001261332320000015
12.0.230.98,19.53.30.199,9541,0.0,0.0004064171439999896
121.45.142.225,66.191.25.33,9396,11527.760962942071,0.00026150215200002237
24.204.148.96,30.64.210.243,8593,2311.507157701272,2.698206800000209e-05
121.163.105.195,215.29.182.254,8461,10483.880886603181,2.652917600000193e-05
80.57.70.203,62.185.7.85,8318,69.34821259466507,3.7234639999999844e-05
89.159.255.164,106.67.21.235,8171,7236.159076231302,6.353649599998961e-05
12.0.230.98,115.209.167.1,7645,11342.13273053755,0.000259859200000001
149.171.126.18,175.45.176.1,7475,8556.457323493265,3.018800000000396e-08
89.159.255.164,57.56.247.166,7312,473.01192531577516,0.00010690241600000208
198.111.20.136,62.185.7.85,7186,6299.008708198429,5.882910399999984e-05
121.45.142.225,91.74.93.213,7040,11970.89287941061,0.0014741128799999736
207.170.136.203,62.185.7.85,7027,7552.842319687538,1.7615648000000585e-05
121.45.142.225,39.164.136.27,6992,8036.888749072983,0.000271425
12.0.230.98,151.68.98.5,6943,8258.441084322125,0.00022868359199999813
101.178.54.71,146.6.93.103,6780,13639.426876974834,0.05528950537199984
89.159.255.164,133.161.193.215,6745,9735.730154111854,9.04176640000015e-05
24.204.148.96,62.185.7.85,6709,5427.260147043184,2.088238400000023e-05
12.0.230.98,27.172.225.57,6516,10489.092827284197,0.0002238743360000014
207.52.140.98,198.196.184.15,6369,0.0,4.0351391999995696e-05
175.45.176.1,149.171.126.18,6171,8556.457323493265,4.4266800000002576e-07
187.220.7.97,62.185.7.85,6052,9224.153475395458,0.0008275624559999868
121.45.142.225,130.11.23.239,6030,15212.46899690922,0.0006121825759999973
136.94.240.213,76.153.170.170,5975,2087.5375804399073,1.796948799999997e-05
12.0.230.98,218.240.63.231,5972,11342.13273053755,0.00018776999999999932
12.0.230.98,57.130.229.127,5924,7617.193429377907,0.00019077465600000112
89.159.255.164,40.30.168.215,5720,7617.99669533246,0.003279995927999903
12.0.230.98,40.30.168.215,5689,0.0,0.004370578823999964
121.45.142.225,40.30.168.215,5671,13432.995824667025,0.00388690345599994
89.159.255.164,220.111.142.48,5593,9471.155944436601,8.44740160000016e-05
175.45.176.3,149.171.126.15,5582,8556.457323493265,5.410560000000187e-07
144.11.255.241,215.29.182.254,5563,0.0,1.7348167999999126e-05
121.45.142.225,57.56.247.166,5522,16264.098568953645,0.0002167161119999994
121.45.142.225,215.150.22.91,5519,13432.995824667025,0.00020468957600000028
62.223.238.112,30.64.210.243,5442,6848.719097089255,1.7161295999999143e-05
89.159.255.164,88.59.78.35,5098,1509.71767106861,7.196396800000168e-05
175.45.176.0,149.171.126.10,5064,8556.457323493265,4.497080000000178e-07
12.0.230.98,165.80.156.147,5062,0.0,0.0003379435039999931
175.45.176.0,149.171.126.12,5014,8556.457323493265,4.995040000000132e-07
91.97.11.140,80.19.141.188,4962,1056.808539822579,0.00044482339199999833
89.159.255.164,217.138.23.184,4928,345.3403904235555,6.558209600000226e-05
218.207.135.155,215.29.182.254,4895,11342.13273053755,1.5316759999998532e-05
145.70.143.223,30.64.210.243,4875,7552.842319687538,9.146296000000788e-06
121.45.142.225,65.242.72.156,4833,15247.900082016595,0.00018201983199999912
13.163.173.198,30.64.210.243,4805,0.0,1.508745199999854e-05
95.181.34.160,30.64.210.243,4647,9683.459059386849,1.4539399999998662e-05
91.218.150.57,86.190.158.122,4586,354.86140326971196,1.661485600000027e-05
175.45.176.3,149.171.126.18,4548,8556.457323493265,4.256800000000109e-07
12.0.230.98,18.157.215.127,4476,7913.92257150459,0.0001480316400000004
175.45.176.1,149.171.126.14,4448,8556.457323493265,3.827680000000136e-07
121.45.142.225,34.7.236.164,4408,16043.161666983297,0.00010935767999998464
212.15.170.48,141.174.70.164,4349,8638.18273590177,1.959736799999983e-05
136.94.240.213,69.1.167.172,4282,991.0852906308273,3.4418552000000344e-05
12.0.230.98,133.27.23.104,4217,9991.405855298803,0.0002566008639999947
89.159.255.164,57.130.229.127,4205,0.829299091157614,6.4617688000002e-05
36.69.180.103,198.196.184.15,4161,15734.110381688643,7.76581200000014e-06
121.45.142.225,27.172.225.57,4094,7696.577984972627,0.0001635240160000001
175.45.176.1,149.171.126.17,4091,8556.457323493265,5.03196000000006e-07
29.13.238.210,46.216.152.85,4069,8584.91033889393,6.249984000000177e-06
29.13.238.210,137.53.156.196,4069,2232.5477040055434,6.251664000000177e-06
29.13.238.210,74.54.156.240,4069,0.0,6.249984000000177e-06
29.13.238.210,108.30.58.143,4068,2075.9879951044695,6.252384000000177e-06
89.159.255.164,94.38.71.77,4035,7617.99669533246,0.00010836019199999949
121.45.142.225,122.194.237.170,3994,8036.888749072983,0.0006726566959999998
175.45.176.1,149.171.126.11,3980,8556.457323493265,5.534319999999905e-07
12.0.230.98,122.183.164.80,3974,13888.9258364979,0.00023255646399999517
89.159.255.164,210.103.216.19,3898,8993.611525102737,6.183709600000182e-05
175.45.176.3,149.171.126.19,3889,8556.457323493265,4.309679999999979e-07
149.171.126.12,175.45.176.0,3888,8556.457323493265,2.812000000000175e-08
12.0.230.98,60.83.105.57,3816,9951.49688827618,0.0002213785519999952
12.0.230.98,88.59.78.35,3810,9127.63958497065,0.0001248588000000012
149.171.126.14,175.45.176.1,3806,8556.457323493265,1.5351999999999683e-08
149.171.126.15,175.45.176.3,3796,8556.457323493265,1.5711999999999674e-08
149.171.126.18,175.45.176.3,3788,8556.457323493265,1.6583999999999644e-08
12.0.230.98,62.252.30.238,3763,7144.401098739654,0.00012426797600000118
103.127.154.236,62.185.7.85,3737,11359.207461406575,0.0014461845959999869
174.88.231.245,62.185.7.85,3725,5500.2588640147615,0.0013487011759999758
175.45.176.1,149.171.126.13,3689,8556.457323493265,4.349280000000033e-07
144.11.255.241,62.185.7.85,3689,7552.842319687538,1.1482423999999354e-05
121.45.142.225,151.68.98.5,3637,16258.648456128945,0.00014143468000000025
149.171.126.10,175.45.176.0,3565,8556.457323493265,2.4175999999999806e-08
12.0.230.98,2.112.16.106,3505,8370.703180116607,5.089795999999591e-05
12.0.230.98,215.150.22.91,3450,0.0,0.00010846170400000055
121.45.142.225,119.63.99.26,3436,6910.677524681324,0.00021441448000000145
89.159.255.164,31.188.209.251,3422,756.9983777582349,4.852392000000116e-05
121.45.142.225,192.123.138.163,3392,13432.995824667025,0.0001122168800000056
175.45.176.2,149.171.126.11,3388,8556.457323493265,4.0421600000000063e-07
29.198.41.156,62.185.7.85,3350,7552.842319687538,1.039915999999959e-05
175.45.176.0,149.171.126.13,3300,8556.457323493265,4.394960000000007e-07
17.72.133.20,5.9.222.138,3289,1460.0070505043086,7.567487999999768e-06
121.45.142.225,214.139.47.135,3254,13432.995824667025,0.00011888521600000023
121.45.142.225,165.80.156.147,3254,13432.995824667025,0.00017070201599999864
175.45.176.1,149.171.126.15,3254,8556.457323493265,5.938199999999882e-07
121.45.142.225,192.53.184.124,3233,13432.995824667025,0.000896637448000004
175.45.176.2,149.171.126.16,3175,8556.457323493265,4.015640000000022e-07
12.0.230.98,46.127.147.38,3167,8053.076071740977,0.00013978109599999984
121.45.142.225,122.183.164.80,3158,9445.343338005552,0.00016315847999999884
